account_id,sap_cd,account_nm_cn,store_cd,店仓名称,매장인원수,임차료 ,수수료율,인테리어,평균급여,보험율, bonus(매출기준%),Store Area,Open date,Closed date,Open Month,Amortization end Month,Closed Month,Store Type,Trade Zone ,Remodeling Date,Remodeling end Month
D014,8000006,重庆渲格商贸有限公司,CN6338,MK 重庆 龙湖时代天街,4,"44,888.00",0.16,"12,260.42","6,000.00",0.16,0.08,102,2024-07-26,,202407,202607,,FP,F1,,202607
D072,8000385,云南恒磐商贸有限公司,CN6337,ML 昆明 王府井奥莱 FO,7,"60,550.01",0.105,"20,843.50","4,357.09",0.24,0.03,204,2024-08-04,,202408,202608,,FO,O2,,202608
D032,8000002,深圳有盈贸易有限公司,CN6336,ML 深圳 龙岗大运天地,8,"78,400.00",0.12,"28,200.13","5,215.70",0.25,0.04,152,2024-07-28,,202407,202607,,FP,F3,,202607
D003,8000014,依梵(上海)品牌管理有限公司,CN6333,ML 苏州 狮山龙湖天街,6,"114,500.00",0.17,"48,789.50",5500,0.2,0.04,198,2024-07-06,,202407,202607,,FP,F2,,202607
D005,8000029,西安纳霁动力商贸有限公司,CN6332,MK 西安 砂之船 FO,5,  ,0.22,"13,541.67",4000,0.15,0.04,104.6,2024-07-06,,202407,202607,,FO,O2,,202607
D072,8000385,云南恒磐商贸有限公司,CN6331,ML 昆明 五华吾悦广场店,6,"38,800.00",0.1,"22,916.67","4,644.09",0.23,0.03,173,2024-07-05,,202407,202607,,FP,F4,,202607
D012,8000007,杭州宇振商业有限公司,CN6330,ML 嘉兴 桐乡万象汇,4,"58,080.00",0.15,"22,916.67","3,953.63",0.19,0.04,182,2024-06-30,,202406,202606,,FP,F3,,202606
D014,8000006,重庆渲格商贸有限公司,CN6329,ML 贵阳 海豚湾,4,"69,905.16",0.16,"27,266.04","1,875.00",0.3,0.04,168,2024-06-09,,202406,202606,,FP,F3,,202606
D005,8000029,西安纳霁动力商贸有限公司,CN6328,ML 西安 乐荟中心,5,"70,000",0.18,"23,000.00",4000,0.21,0.02,134,2024-06-21,,202406,202606,,FP,F3,,202606
D016,8000026,武汉摩顶贸易有限公司,CN6326,ML 荆州 安良,5,"49,776.85",0.15,"38,541.67","4,800.00",0.28,0.02,152,2024-05-31,,202405,202605,,FP,F4,,202605
D003,8000014,依梵(上海)品牌管理有限公司,CN6323,MK 无锡 百联奥莱 FO,4,  ,0.15,"8,958.33","6,000.00",0.26,0.04,78.2,2024-06-01,,202406,202606,,FO,O3,,202606
D003,8000014,依梵(上海)品牌管理有限公司,CN6322,MK 无锡 荟聚,3,"25,000.00",0,"16,458.33","5,000.00",0.25,0.05,130,2024-05-25,,202405,202605,,FP,F2,,202605
D012,8000007,杭州宇振商业有限公司,CN6319,ML 杭州 滨江银泰,3,"58,565.54",0.27,"31,469.12","3,821.20",0.15,0.04,185,2024-07-20,,202407,202607,,FP,F3,,202607
D012,8000007,杭州宇振商业有限公司,CN6318,ML 金华 义乌天地,4,"56,700.00",0.16,"32,197.04","5,112.60",0.14,0.03,224,2024-07-20,,202407,202607,,FP,F3,,202607
D011,8000009,成都市宝康服饰商贸有限公司,CN6317,ML 成都 温江旭辉广场,4,"68,661.00",0.1,"31,780.00","5,900.00",0.27,0.03,196,2024-05-31,,202405,202605,,FP,F3,,202605
D012,8000007,杭州宇振商业有限公司,CN6316,ML 合肥 包河万象汇,9,"103,588.50",0.16,"27,083.33","6,383.86",0.1,0.02,177,2024-05-25,,202405,202605,,FP,F2,,202605
D046,8000155,北京蓝梦宇其贸易有限公司,CN6315,MK 石家庄 万象城,3,"30,000.00",0.17,"24,583.00","5,000.00",0.25,0.03,98,2024-05-25,,202405,202605,,FP,F2,,202605
D001,8000015,上海凌博商贸有限公司,CN6313,ML 常州 万象城,8,"102,286.65",0.15,"73,712.56","6,063.84",0.22,0.03,289,2024-05-30,,202405,202605,,FP,F2,,202605
D008,8000027,沈阳固孚固贸易有限公司,CN6311,ML 大连 大连开发区亿合城,8,"60,000.00",0.14,"42,000.00","4,400.00",0.26,0.04,237,2024-04-30,,202404,202604,,FP,F3,,202604
D012,8000007,杭州宇振商业有限公司,CN6308,ML 六安 百大金商都,7,"53,678.89",0.15,"22,916.67","5,257.06",0.1,0.02,178,2024-05-01,,202405,202605,,FP,F4,,202605
D025,8000018,华初壹通国际贸易有限公司,CN6306,ML 邯郸  万象汇,5,"46,195.00",0,"40,000.00","4,000.00",0.28,0.04,227,2024-04-30,,202404,202604,,FP,F3,,202604
D012,8000007,杭州宇振商业有限公司,CN6304,MK 杭州 西湖银泰,3,  ,0.25,"8,333.33","7,500.00",0.17,0.04,66.6,2024-04-20,,202404,202604,,FP,F3,,202604
D011,8000009,成都市宝康服饰商贸有限公司,CN6303,MK 成都 群光广场,4,"6,000.00",0.2,"10,313.00","6,000.00",0.16,0.08,86.54,2024-04-26,,202404,202604,,FP,F3,,202604
D023,8000017,沈阳瑞元禾商贸有限公司,CN6302,ML 长春 欧亚益民购物中心 FO,5,"30,000.00",0.1,"8,000.00",4800,0.25,0.04,92,2024-04-15,,202404,202604,,FO,O1,,202604
D072,8000385,云南恒磐商贸有限公司,CN6301,ML 西双版纳傣族自治 金版纳尚城,5,"72,000.00",0.15,"26,868.50","2,579.12",0.3,0.03,198,2024-06-01,,202406,202606,,FP,F3,,202606
D021,8000023,山西凌皓国际贸易有限公司,CN6299,MK 太原 吾悦广场,4,  ,0,"11,145.83","4,500.00",0.25,0.03,85.4,2024-04-26,,202404,202604,,FP,F3,,202604
D005,8000029,西安纳霁动力商贸有限公司,CN6298,ML 西安 宜家荟聚,6,"37,920.00",0.18,"23,000.00",4000,0.25,0.04,201,2024-04-22,,202404,202604,,FP,F2,,202604
D011,8000009,成都市宝康服饰商贸有限公司,CN6297,MM 成都 佛罗伦萨奥莱一店 FO,6,"89,500.00",0.135,"38,500.00","5,900.00",0.27,0.03,246,2024-04-19,,202404,202604,,FO,O1,,202604
D014,8000006,重庆渲格商贸有限公司,CN6296,ML 重庆 悦荟购物中心,4,"18,275.30",0.14,"22,916.67","1,600.00",0.3,0.04,166,2024-04-13,,202404,202604,,FP,F4,,202604
D021,8000023,山西凌皓国际贸易有限公司,CN6294,ML 太原 吾悦广场,11,"60,305.00",0.09,"40,000.00","4,200.00",0.28,0.03,238,2024-04-26,,202404,202604,,FP,F2,,202604
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN6293,ML 北京 枫蓝国际,5,"35,344.74",0.158,"40,000.00",5500,0.32,0.04,144,2024-04-20,,202404,202604,,FP,F3,,202604
D016,8000026,武汉摩顶贸易有限公司,CN6288,ML 武汉 销品茂,5,"39,240.94",0.12,"40,000.00","4,800.00",0.28,0.04,163,2024-02-04,,202402,202602,,FP,F3,,202602
D008,8000027,沈阳固孚固贸易有限公司,CN6287,ML 沈阳 长白万象汇,8,"61,320.00",0,"33,000.00","4,400.00",0.26,0.04,175,2024-02-01,,202402,202601,,FP,F2,,202601
D046,8000155,北京蓝梦宇其贸易有限公司,CN6286,MK 石家庄 北国奥莱 FO,3,  ,0.16,,"4,500.00",0.25,0.03,107,2024-01-31,,202401,202601,,FO,O2,,202601
D004,8000030,哈尔滨麟嘉商贸有限公司,CN6282,ML 牡丹江 百货大楼,5,"50,000.00",0.15,"17,000.00","4,500.00",0.26,0.04,164,2024-01-20,,202401,202601,,FP,F3,,202601
D049,8000183,北京鑫聚盛业服装服饰有限公司,CN6281,ML 北京 昌平合生汇,6,"64,912.02",0.126,"40,000.00",5500,0.32,0.02,148,2024-05-01,,202405,202605,,FP,F3,,202605
D073,8000413,山东德峻丰品牌管理有限公司,CN6280,ML 日照 天宁保利,4,"18,258.68",0.1,"31,556.00","4,000.00",0.26,0.01,103,2024-01-12,,202401,202601,,FP,F4,,202601
D026,8000001,深圳市普洛狮贸易有限公司,CN6276,ML 深圳 大梅沙奥莱 FO,8,"210,850.32",0.15,"37,500.00","10,512.83",0.05,0.03,185,2024-01-18,,202401,202601,,FO,O1,,202601
D002,8000028,河南金安芯商贸有限公司,CN6275,ML 南阳 万悦城,5,"63,939.86",0.13,"40,000.00","4,100.00",0.28,0.04,179,2024-01-26,,202401,202601,,FP,F3,,202601
D031,8000010,成都莱恒商贸有限公司,CN6274,ML 重庆 北碚吾悦广场,5,"79,108.46",0.19,"32,700.00","6,826.13",0.17,0.04,175,2023-12-31,,202312,202512,,FP,F3,,202512
D029,8000019,北京嘉尚国际时装有限公司,CN6271,ML 天津 西青大悦汇,8,"49,872.00",0,"10,496.00","6,652.00",0.3,0,106,2023-12-30,2025-10-20,202312,202512,202510,FP,F4,,202512
D047,8000180,内蒙古旭雅商贸有限公司,CN6270,ML 呼和浩特 中商世界里智慧生活MALL,5,"20,000.00",0.11,"8,000.00","4,900.00",0.26,0.04,128,2023-12-22,,202312,202512,,FP,F4,,202512
D047,8000180,内蒙古旭雅商贸有限公司,CN6269,ML 包头 印象城,5,"40,000.00",0.11,"8,000.00","4,900.00",0.26,0.04,150,2023-12-22,,202312,202512,,FP,F3,,202512
D020,8000011,江西朝明潮贸易有限公司,CN6268,ML 南昌 万象天地,5,"30,960.00",0.133,"37,549.68",4000,0.2,0.03,214,2023-12-24,,202312,202512,,FP,F3,,202512
D026,8000001,深圳市普洛狮贸易有限公司,CN6263,ML 茂名 东汇城购物中心,5,"98,284.03",0.15,"39,666.67","6,494.66",0.08,0.03,189,2024-01-01,,202401,202512,,FP,F3,,202512
D027,8000003,常春藤(广州)投资有限公司,CN6262,ML 佛山 佛罗伦萨奥莱二期 FO,8,"121,333.00",0.13,"40,500.00","2,705.09",0.24,0.04,155,2023-12-20,,202312,202512,,FO,O1,,202512
D004,8000030,哈尔滨麟嘉商贸有限公司,CN6261,ML 万宁 王府井 FO,8,"55,900.00",0.13,"20,833.33","4,041.98",0.26,0.04,219,2023-12-24,,202312,202512,,FO,O2,,202512
D004,8000030,哈尔滨麟嘉商贸有限公司,CN6260,ML 哈尔滨 百盛中央大街店,5,"30,000.00",0.1,"17,000.00","4,500.00",0.26,0.04,158,2023-12-22,,202312,202512,,FP,F3,2025-07-20,202707
D002,8000028,河南金安芯商贸有限公司,CN6258,ML 信阳 西亚城,6,"25,554.14",0.09,"40,000.00","4,100.00",0.28,0.04,223,2023-12-29,,202312,202512,,FP,F3,,202512
D027,8000003,常春藤(广州)投资有限公司,CN6256,ML 广州 番禺天河城,7,"105,950.25",0.14,"38,750.00","3,599.63",0.24,0.04,145,2023-12-19,,202312,202512,,FP,F2,,202512
D048,8000181,长沙市珀御商贸有限公司,CN6250,ML 长沙 砂之船奥莱二期 FO,6,"63,835.61",0.11,"32,520.83","4,000.00",0.24,0.04,186,2023-12-16,,202312,202512,,FO,O2,,202512
D028,8000004,厦门百轮服饰有限公司,CN6249,ML 三明 爱琴海,5,"66,000.00",0,"32,100.00",5000,0.21,0.03,177,2023-12-22,,202312,202512,,FP,F4,,202512
D014,8000006,重庆渲格商贸有限公司,CN6248,ML 重庆 巴南万达广场,5,"100,000.00",0,"22,916.67","1,600.00",0.3,0.04,214,2023-12-29,,202312,202512,,FP,F3,,202512
D029,8000019,北京嘉尚国际时装有限公司,CN6247,ML 北京 王府井UP TOWN奥莱 FO,6,"14,393.33",0.12,"36,833.33",5500,0.32,0.03,183,2023-12-20,,202312,202512,,FO,O2,,202512
D021,8000023,山西凌皓国际贸易有限公司,CN6244,ML 西宁 王府井B馆,8,"114,173.25",0.22,"17,777.78","6,000.00",0.11,0.02,210,2024-02-01,,202402,202601,,FP,F2,2025-12-01,202712
D008,8000027,沈阳固孚固贸易有限公司,CN6243,ML 沈阳 三台子万象汇,9,"73,632.00",0,"33,000.00","4,400.00",0.26,0.04,198,2023-12-09,,202312,202512,,FP,F2,,202512
D072,8000385,云南恒磐商贸有限公司,CN6237,ML 楚雄彝族自治 昆百大楚悦广场,5,"50,640.00",0.15,"22,928.58","3,771.74",0.28,0.03,162,2024-01-01,,202401,202512,,FP,F3,,202512
D072,8000385,云南恒磐商贸有限公司,CN6236,ML 昆明 万象城,6,"85,200.00",0.11,"27,083.33","4,486.25",0.23,0.03,161,2023-12-24,,202312,202512,,FP,F2,2025-12-05,202712
D072,8000385,云南恒磐商贸有限公司,CN6235,ML 曲靖 麒麟万达,6,"73,500.00",0.18,"26,904.33","3,950.86",0.27,0.03,193,2023-12-15,,202312,202512,,FP,F3,,202512
D001,8000015,上海凌博商贸有限公司,CN6233,ML 扬州 高邮吾悦,5,"35,543.66",0.14,"46,297.50","5,396.17",0.24,0.03,183,2023-12-06,,202312,202512,,FP,F3,,202512
D003,8000014,依梵(上海)品牌管理有限公司,CN6232,ML 无锡 滨江万象汇,5,"59,738.00",0.18,"25,233.00",5500,0.2,0.04,149,2023-12-08,,202312,202512,,FP,F3,,202512
D028,8000004,厦门百轮服饰有限公司,CN6231,ML 福州 苏宁,5,"72,200.00",0,"27,000.00",5000,0.21,0.03,152,2023-12-25,,202312,202512,,FP,F3,,202512
D073,8000413,山东德峻丰品牌管理有限公司,CN6229,ML 淄博 万象汇,6,"80,500.00",0.16,"30,578.92","4,000.00",0.26,0.04,190,2023-12-07,,202312,202512,,FP,F2,,202512
D014,8000006,重庆渲格商贸有限公司,CN6228,MK 重庆 世纪新都,4,"6,000.00",0.2,,"6,000.00",0.16,0.08,50.64,2023-12-12,,202312,202512,,FP,F3,,202512
D003,8000014,依梵(上海)品牌管理有限公司,CN6225,ML 苏州 园区永旺,6,"40,824.00",0.12,"30,866.50",5500,0.2,0.04,218,2023-12-06,,202312,202512,,FP,F3,,202512
D012,8000007,杭州宇振商业有限公司,CN6223,ML 金华 义乌万达,4,"46,407.20",0,"27,004.59","3,656.56",0.2,0.04,125,2023-12-01,,202312,202511,,FP,F3,,202511
D012,8000007,杭州宇振商业有限公司,CN6222,ML 温州 滨江万象城,6,"56,100.00",0.16,"36,022.06","2,744.81",0.2,0.04,149,2023-12-03,,202312,202512,,FP,F2,,202512
D001,8000015,上海凌博商贸有限公司,CN6221,ML 滁州 天长吾悦,5,"18,015.27",0,"35,014.37","4,793.08",0.24,0.03,210,2023-12-01,,202312,202511,,FP,F3,,202511
D016,8000026,武汉摩顶贸易有限公司,CN6219,ML 荆州 吾悦,8,"45,669.18",0.08,"40,000.00","4,800.00",0.28,0.04,159,2023-12-01,,202312,202511,,FP,F3,,202511
D021,8000023,山西凌皓国际贸易有限公司,CN6218,ML 太原 万象城B1F,7,"45,864.00",0,"11,944.44","6,500.00",0.11,0.02,181,2023-11-21,,202311,202511,,FP,F1,,202511
D001,8000015,上海凌博商贸有限公司,CN6217,ML 南京 燕子矶万象汇,6,"49,031.60",0.2,"34,158.58","4,941.98",0.24,0.03,150,2023-12-15,,202312,202512,,FP,F3,,202512
D012,8000007,杭州宇振商业有限公司,CN6215,ML 宁波 慈溪云泰PARK,4,"40,680.00",0.14,"22,916.67","3,135.78",0.19,0.04,175,2023-12-02,,202312,202512,,FP,F3,,202512
D012,8000007,杭州宇振商业有限公司,CN6214,ML 杭州 西溪龙湖天街,4,"69,900.00",0.16,"25,964.13","3,320.95",0.19,0.04,193,2023-11-16,,202311,202511,,FP,F4,,202511
D003,8000014,依梵(上海)品牌管理有限公司,CN6210,ML 南通 如皋文峰,5,"30,465.00",0.12,"28,836.50",5500,0.2,0.04,177,2023-12-04,,202312,202512,,FP,F3,,202512
D073,8000413,山东德峻丰品牌管理有限公司,CN6209,ML 济宁 龙贵购物广场,7,"96,611.64",0.15,"31,522.00","4,000.00",0.26,0.04,162,2023-10-27,,202310,202510,,FP,F3,,202510
D023,8000017,沈阳瑞元禾商贸有限公司,CN6208,MK 长春 欧亚卖场,3,"35,660.00",0.2,,"5,600.00",0.19,0.03,102,2023-11-25,,202311,202511,,FP,F2,,202511
D005,8000029,西安纳霁动力商贸有限公司,CN6206,MK 兰州 中心,5,  ,0.2,,4000,0.15,0.04,96,2023-11-23,,202311,202511,,FP,F2,,202511
D047,8000180,内蒙古旭雅商贸有限公司,CN6205,ML 呼和浩特 振华广场,8,"120,000.00",0.21,"18,000.00","4,900.00",0.26,0.04,170,2023-11-20,,202311,202511,,FP,F2,,202511
D047,8000180,内蒙古旭雅商贸有限公司,CN6204,ML 乌兰察布 万达,7,"54,000.00",0,"6,000.00","4,500.00",0.26,0.03,168,2023-10-31,,202310,202510,,FP,F3,,202510
D008,8000027,沈阳固孚固贸易有限公司,CN6203,ML 阜新 阜新万达,6,"50,000.00",0,"25,000.00","4,400.00",0.26,0.04,146,2023-11-11,,202311,202511,,FP,F4,,202511
D016,8000026,武汉摩顶贸易有限公司,CN6202,ML 武汉 武商广场,6,"138,735.85",0.26,"31,875.00","4,800.00",0.28,0.04,141,2023-11-03,,202311,202511,,FP,F2,,202511
D016,8000026,武汉摩顶贸易有限公司,CN6201,ML 武汉 江夏永旺,6,"56,000.00",0,"40,000.00","4,800.00",0.28,0.04,165,2023-11-01,,202311,202510,,FP,F3,,202510
D011,8000009,成都市宝康服饰商贸有限公司,CN6200,ML 南充 王府井,5,"59,250.00",0.17,"38,183.33","5,900.00",0.27,0.03,163,2023-11-11,,202311,202511,,FP,F3,,202511
D001,8000015,上海凌博商贸有限公司,CN6199,ML 扬州 邗江万达,5,"25,230.60",0,"48,000.00","6,008.02",0.24,0.03,158,2023-12-01,,202312,202511,,FP,F3,,202511
D012,8000007,杭州宇振商业有限公司,CN6198,ML 杭州 城北万象城,5,"50,400.00",0.16,"29,365.34","3,351.57",0.23,0.04,140,2023-11-10,,202311,202511,,FP,F2,,202511
D072,8000385,云南恒磐商贸有限公司,CN6197,ML 昆明 海乐世界,7,"62,400.00",0.1,"22,916.67","4,546.42",0.23,0.03,173,2023-11-16,,202311,202511,,FP,F3,,202511
D005,8000029,西安纳霁动力商贸有限公司,CN6196,ML 庆阳 丽晶茂,5,"30,000.00",0.16,"13,000.00",4000,0.25,0.04,145,2023-11-10,,202311,202511,,FP,F4,,202511
D022,8000021,新疆莘三石商贸有限公司,CN6195,ML 克拉玛依 汇嘉时代,6,"45,000.00",0.16,"23,000.00","4,400.00",0.26,0.04,171,2023-11-09,,202311,202511,,FP,F4,,202511
D031,8000010,成都莱恒商贸有限公司,CN6194,ML 重庆 涪陵泽胜中央广场,5,"61,000.00",0.14,"31,500.00","6,313.17",0.19,0.04,152,2023-11-03,,202311,202511,,FP,F3,,202511
D028,8000004,厦门百轮服饰有限公司,CN6192,ML 福州 爱琴海,7,"115,500",0,"37,584.65",5000,0.21,0.03,223,2023-10-20,,202310,202510,,FP,F3,,202510
D073,8000413,山东德峻丰品牌管理有限公司,CN6189,MK 济宁 运河城,4,"9,872.94",0,,"6,000.00",0.15,0.04,132,2023-09-23,,202309,202509,,FP,F2,,202509
D012,8000007,杭州宇振商业有限公司,CN6185,DV 杭州 IN77_闭店,,  ,0,,,,,133,2023-09-26,2023-09-26,202309,202509,202309,FP,F1,,202509
D003,8000014,依梵(上海)品牌管理有限公司,CN6182,ML 苏州 相城天虹,4,"25,999.00",0.12,"22,916.67",5500,0.19,0.04,150,2023-09-23,,202309,202509,,FP,F3,,202509
D027,8000003,常春藤(广州)投资有限公司,CN6180,ML 广州 北京路天河城,7,"63,720.00",0,"36,875.00",5500,0.24,0.04,142,2023-12-17,,202312,202512,,FP,F3,,202512
D001,8000015,上海凌博商贸有限公司,CN6178,ML 苏州 首创奥莱 FO,7,"28,803.02",0.11,"40,108.41","4,355.51",0.23,0.03,223,2023-09-28,,202309,202509,,FO,O2,,202509
D003,8000014,依梵(上海)品牌管理有限公司,CN6177,ML 苏州 仓街,5,"22,922.00",0.12,"50,831.50",5500,0.2,0.04,156,2023-09-28,,202309,202509,,FP,F2,,202509
D008,8000027,沈阳固孚固贸易有限公司,CN6174,ML 沈阳 赛特奥莱二店 FO,11,"70,000.00",0.12,"22,000.00","4,400.00",0.26,0.04,185,2023-10-01,,202310,202509,,FO,O1,,202509
D027,8000003,常春藤(广州)投资有限公司,CN6171,ML 广州 南沙环宇城,4,"33,124.00",0.12,"36,458.33","3,246.82",0.24,0.04,175,2023-09-30,,202309,202509,,FP,F3,,202509
D025,8000018,华初壹通国际贸易有限公司,CN6170,ML 邯郸 天鸿广场,5,"49,171.13",0.12,"40,000.00","4,000.00",0.28,0.04,237,2023-09-28,,202309,202509,,FP,F3,,202509
D045,8000121,星羽宏文（沈阳）商贸有限公司,CN6169,ML 抚顺 顺城万达,6,"22,087.48",0,"26,000.00",4600,0.26,0.04,186,2023-09-29,,202309,202509,,FP,F3,,202509
D001,8000015,上海凌博商贸有限公司,CN6168,ML 上海 龙华会,7,"83,396.00",0,"31,185.00","8,260.58",0.27,0.04,213,2023-09-26,2025-08-11,202309,202509,202508,FP,F3,,202509
D001,8000015,上海凌博商贸有限公司,CN6167,ML 泰州 鼓楼新天地,6,"45,346.37",0,"28,616.09","4,267.56",0.25,0.03,170,2023-09-29,,202309,202509,,FP,F3,,202509
D001,8000015,上海凌博商贸有限公司,CN6166,ML 南通 奥特莱斯 FO,6,"17,967.07",0.09,"28,495.50","4,474.19",0.24,0.03,148,2023-09-29,,202309,202509,,FO,O2,,202509
D001,8000015,上海凌博商贸有限公司,CN6165,ML 泰州 万达,5,"76,051.46",0,"33,072.93","5,353.60",0.25,0.03,182,2023-12-22,,202312,202512,,FP,F3,,202512
D001,8000015,上海凌博商贸有限公司,CN6164,ML 南通 海门大有镜,5,"16,368.73",0.13,"29,114.33","3,698.49",0.26,0.03,135,2023-09-29,,202309,202509,,FP,F4,,202509
D028,8000004,厦门百轮服饰有限公司,CN6163,ML 漳州 吾悦,7,"56,063.00",0,"22,916.67",5000,0.21,0.03,207,2023-09-15,,202309,202509,,FP,F3,,202509
D031,8000010,成都莱恒商贸有限公司,CN6162,ML 重庆 合川财富广场,5,"63,000.00",0.13,"33,000.00","6,150.39",0.19,0.04,155,2023-09-22,,202309,202509,,FP,F3,,202509
D048,8000181,长沙市珀御商贸有限公司,CN6159,MK 长沙 砂之船奥莱 FO,3,  ,0.15,,"5,000.00",0.25,0.04,134,2023-09-23,,202309,202509,,FO,O2,,202509
D048,8000181,长沙市珀御商贸有限公司,CN6158,ML 邵阳 友阿国际广场,5,"26,402.66",0.15,"40,000.00","4,000.00",0.24,0.04,174,2023-09-20,,202309,202509,,FP,F3,,202509
D021,8000023,山西凌皓国际贸易有限公司,CN6157,ML 太原 小店龙城万达,7,"45,105.58",0,"40,000.00","4,200.00",0.28,0.02,184,2023-11-10,,202311,202511,,FP,F3,,202511
D025,8000018,华初壹通国际贸易有限公司,CN6154,ML 廊坊 燕郊永旺,5,"72,150.00",0,"33,125.00","4,000.00",0.28,0.04,132,2023-09-20,,202309,202509,,FP,F3,,202509
D008,8000027,沈阳固孚固贸易有限公司,CN6153,ML 鞍山 新玛特,7,"50,000.00",0.18,"24,000.00","4,400.00",0.26,0.04,157,2023-09-28,,202309,202509,,FP,F3,2025-10-11,202710
D047,8000180,内蒙古旭雅商贸有限公司,CN6152,ML 乌海 万达,5,"79,000.00",0,"8,000.00","4,500.00",0.26,0.03,145,2023-09-29,,202309,202509,,FP,F3,,202509
D027,8000003,常春藤(广州)投资有限公司,CN6149,ML 广州 8号仓奥莱 FO,5,"14,480.00",0.09,"30,166.67","3,174.10",0.24,0.04,291,2023-09-20,,202309,202509,,FO,O2,,202509
D002,8000028,河南金安芯商贸有限公司,CN6148,ML 安阳 文峰万达,7,"49,767.00",0,"40,000.00","4,100.00",0.28,0.04,252,2023-09-28,,202309,202509,,FP,F3,,202509
D012,8000007,杭州宇振商业有限公司,CN6147,ML 亳州 金瑞宏泰,7,"50,960.00",0,"22,916.67","5,317.87",0.1,0.02,157,2023-09-09,,202309,202509,,FP,F4,,202509
D001,8000015,上海凌博商贸有限公司,CN6146,ML 南通 中南城,7,"202,416.29",0.18,"50,554.58","5,020.06",0.23,0.03,220.2,2023-09-05,,202309,202509,,FP,F2,2023-09-05,202509
D072,8000385,云南恒磐商贸有限公司,CN6145,MK 昆明 七彩云南第一城,3,"23,562.00",0,,"4,500.00",0.15,0.05,103.5,2023-09-23,,202309,202509,,FP,F2,,202509
D001,8000015,上海凌博商贸有限公司,CN6144,ML 上海 西郊百联,5,"16,382.38",0.21,"34,254.50","4,621.88",0.28,0.03,152,2023-10-27,,202310,202510,,FP,F3,,202510
D012,8000007,杭州宇振商业有限公司,CN6143,ML 合肥 政务银泰城,7,"58,124.51",0.17,"22,916.67","6,098.03",0.11,0.02,139,2023-09-23,,202309,202509,,FP,F3,,202509
D001,8000015,上海凌博商贸有限公司,CN6142,ML 扬州 SM,5,"14,001.36",0.09,"22,916.67","4,892.01",0.25,0.03,215,2023-09-28,,202309,202509,,FP,F3,,202509
D001,8000015,上海凌博商贸有限公司,CN6141,ML 宿迁 沐阳中央,5,"28,493.00",0.2,"40,318.50","8,891.25",0.26,0.03,227,2023-09-29,,202309,202509,,FP,F3,,202509
D016,8000026,武汉摩顶贸易有限公司,CN6139,ML 武汉 金银潭永旺,5,"50,436.00",0.13,"36,458.33","4,800.00",0.28,0.02,148,2023-09-15,,202309,202509,,FP,F3,,202509
